uberon_id	uberon_name	positive_evidence	no_negative_evidence
UBERON:0005867	mandibular prominence	1	1
UBERON:0010078	optic choroid vascular plexus	0	1
UBERON:0011205	carpometacarpus	0	0
UBERON:0010252	1st arch mandibular mesenchyme from neural crest	1	1
UBERON:0010337	mandibular process mesenchyme from head mesenchyme	1	1
UBERON:0009717	coronal organ	0	0
UBERON:0003548	forebrain meninges	1	1
UBERON:0002118	right ovary	1	1
UBERON:0001008	renal system	1	1
UBERON:0018253	external pudendal vein	1	1
UBERON:3010500	gastrico-linealis	0	1
UBERON:0000072	proximo-distal subdivision of respiratory tract	1	1
UBERON:0006906	ala of nose	1	1
UBERON:0005243	interventricular septum endocardium	1	1
UBERON:0018598	lower primary canine tooth	1	1
UBERON:0002815	horizontal fissure of cerebellum	1	1
UBERON:0035037	jaw epithelium	1	1
UBERON:0004202	kidney outer medulla outer stripe	1	1
UBERON:0003598	manus connective tissue	1	1
UBERON:0005705	primary palate mesenchyme	1	1
UBERON:2005346	extrapancreatic duct	0	1
UBERON:0014440	ischiopubic ramus	1	1
UBERON:0002006	cortex of lymph node	1	1
UBERON:0011200	sacrococcygeal symphysis	1	0
UBERON:0012367	muscle layer of intestine	1	1
UBERON:0018667	neck of scapula	1	1
UBERON:0009052	medial nucleus of solitary tract	1	1
UBERON:0018657	pupal case	0	0
UBERON:0004455	neurula embryo	0	1
UBERON:2001225	basibranchial 3 bone	0	1
UBERON:0035431	mediastinal pleura	1	1
UBERON:0034964	superficial epigastric artery	1	1
UBERON:0014916	velar vocal fold	0	1
UBERON:0035048	parotid gland excretory duct	1	1
UBERON:0006643	tunica albuginea of testis	1	1
UBERON:0004888	right lung hilus	1	1
UBERON:2001508	trabecula communis	0	1
UBERON:0006698	mammillotegmental axonal tract	1	1
UBERON:0022235	peduncle of diencephalon	1	1
UBERON:0014671	distal interphalangeal joint of manural digit 5	1	1
UBERON:0013747	basibranchial cartilage	0	1
UBERON:0001680	lacrimal bone	1	1
UBERON:0011823	dense connective tissue	1	1
UBERON:0010025	dorsal part of pharyngeal pouch 3	1	1
UBERON:0011677	trunk vertebra	0	1
UBERON:0015129	epicardial fat	1	1
UBERON:0003888	extraembryonic coelom	1	1
UBERON:0007633	nucleus of trapezoid body	1	1
UBERON:0005725	olfactory system	1	1
UBERON:0009994	secondary chorionic villus	0	1
UBERON:2001420	anal fin pterygiophore	0	0
UBERON:2001956	epibranchial 1 bone proximal cartilage	0	1
UBERON:2000476	branchiostegal ray	0	1
UBERON:0004944	submucosa of trigone of urinary bladder	1	1
UBERON:0010516	clasper	0	0
UBERON:0002681	anteromedial nucleus of thalamus	1	1
UBERON:0018301	upper deciduous premolar 5	0	1
UBERON:0012925	bronchial bud	0	1
UBERON:0018152	pars flaccida of tympanic membrane	1	1
UBERON:0010063	tympanic cavity epithelium	1	1
UBERON:0011667	pleural plate of carapace	0	0
UBERON:0004252	hindlimb stylopod muscle	1	1
UBERON:2000214	hypobranchial vessel	0	1
UBERON:0008433	lumbar vertebral arch	1	1
UBERON:0034800	stratum pyramidale of caudal CA1	1	1
UBERON:0015790	autopod skin	1	1
UBERON:0007010	cleaving embryo	1	1
UBERON:0003572	chest connective tissue	0	1
UBERON:0007862	perichordal tissue	0	1
UBERON:0004044	anterior visceral endoderm	0	1
UBERON:0018536	wing feather	0	0
UBERON:0019319	exocrine gland of integumental system	1	1
UBERON:0010408	ocular angle artery	1	1
UBERON:0013262	remnnant of ductus deferens	1	1
UBERON:0015232	nematode pharynx	0	0
UBERON:0015213	barnacle cement gland	0	0
UBERON:2000224	quadrate ventral process	0	0
UBERON:0010214	cricoid pre-cartilage condensation	1	1
UBERON:0008892	internal gill	0	0
UBERON:0023862	hippocampal formation of GP94	0	1
UBERON:2001142	tooth 5V	0	1
UBERON:0001234	left adrenal gland	1	1
UBERON:0011938	vibrissa inner root sheath	0	1
UBERON:0006803	obturator foramen	1	1
UBERON:0022244	anterior orbital gyrus	1	1
UBERON:4300003	urodermal bone	0	0
UBERON:0014763	fused metatarsal bones 2-4	0	1
UBERON:0009049	superficial external pudendal vein	1	1
UBERON:0009639	body of sphenoid	1	1
UBERON:2001831	pterosphenoid-orbitosphenoid joint	0	1
UBERON:0008715	muscle tissue of prostate	1	1
UBERON:0005499	rhombomere 1	1	1
UBERON:0015869	retropharyngeal lymph node	1	1
UBERON:0018589	lower first primary molar tooth	1	1
UBERON:0034870	stratum lucidum  of uncal CA3	1	1
UBERON:0005171	hepatic duct	1	1
UBERON:4200044	articular surface for the calcaneum on the astragalus	0	1
UBERON:0002897	cistern of lamina terminalis	1	1
UBERON:0004083	cerebellum vermis lobule X	1	1
UBERON:0001375	semitendinosus	1	1
UBERON:0013699	strand of axillary hair	1	1
UBERON:0007735	metacarpophalangeal joint of manual digit 1	1	1
UBERON:0035594	accessory optic system	1	1
UBERON:0022230	retrohippocampal region	0	1
UBERON:0001731	cavity of pharynx	1	1
UBERON:0004633	thoracic vertebra 9	1	1
UBERON:2001578	anterior dorsomedial process of autopalatine	0	1
UBERON:2001468	anterior lateral line system	0	0
UBERON:0011196	superior parathyroid epithelium	1	1
UBERON:0005724	roof plate spinal cord region	0	1
UBERON:0035465	endometrial cavity	1	1
UBERON:3010614	cartilago lateralis of aryngo-tracheal chamber	0	1
UBERON:0011112	tibiofibular joint	1	1
UBERON:0003500	corneal blood vessel	0	1
UBERON:0010328	limb bud mesenchyme	0	1
UBERON:0010571	manual digit 2 metacarpus cartilage element	1	1
UBERON:0011974	epiphysis of proximal phalanx of pes	0	1
UBERON:0012483	serosa of cloaca	0	1
UBERON:0001149	bare area of liver	1	1
UBERON:4300091	Y bone	0	1
UBERON:0005455	interventricular groove	1	1
UBERON:0002410	autonomic nervous system	1	1
UBERON:0004658	mandible head	1	1
UBERON:0002500	zygomatic arch	1	1
UBERON:2001617	trunk sensory canal	0	0
UBERON:2001164	supraneural 6 bone	0	1
UBERON:0007352	stria vascularis vasculature	0	1
UBERON:3010821	hyoquadrate process	0	1
UBERON:0009477	associated mesenchyme of otic placode	1	1
UBERON:0035225	anterior temporal artery	1	1
UBERON:3000087	cavum medius	0	1
UBERON:0000091	bilaminar disc	1	1
UBERON:0006661	epicranial aponeurosis	1	1
UBERON:3010748	M. coccygeoiliacus	0	1
UBERON:0009130	dorsal meso-duodenum	0	1
UBERON:0009569	subdivision of trunk	1	1
UBERON:0002503	greater trochanter	1	1
UBERON:0006473	Brodmann (1909) area 18	1	1
UBERON:0035090	plane of autotomy bisecting intervertebral joint	0	1
UBERON:0011188	lesser tubercle of humerus	1	1
UBERON:3000291	medial orbitonasal foramen	0	1
UBERON:2001577	premaxilla ascending process	0	1
UBERON:2001407	infraorbital 2	0	1
UBERON:0003595	pes connective tissue	0	1
UBERON:0006615	venous sinus	1	1
UBERON:3000810	fissura sagittalis	0	1
UBERON:0006761	corneo-scleral junction	1	1
UBERON:0002856	second lumbar dorsal root ganglion	1	1
UBERON:0028431	Ongur, Price, and Ferry (2003) area 47m	0	1
UBERON:0002343	abdomen musculature	1	1
UBERON:0011383	inferior pancreaticoduodenal vein	0	1
UBERON:0028427	Ongur, Price, and Ferry (2003) area 11l	0	1
UBERON:4300015	ventral cleithrum	0	1
UBERON:0009854	digestive tract diverticulum	1	1
UBERON:4200197	anterior humeral ridge	0	1
UBERON:3000689	prominentia apicalis ventralis	0	1
UBERON:2000857	somite 4	0	1
UBERON:0018288	paracone	0	1
UBERON:0004359	corpus epididymis	1	1
UBERON:0013709	anterior inferior iliac spine	1	1
UBERON:0006167	forelimb proper dorsal digital arteries	0	1
UBERON:0005587	rhombomere 7 roof plate	1	1
UBERON:0003231	epithelium of hip	1	1
UBERON:0003844	upper eyelid epithelium	1	1
UBERON:0001676	occipital bone	1	1
UBERON:0014717	mucous acinus	1	1
UBERON:4200215	suture	1	1
UBERON:0008995	nucleus of cerebellar nuclear complex	1	1
UBERON:0004030	aqueous vein	0	1
UBERON:0002159	medial accessory inferior olivary nucleus	1	1
UBERON:0003025	brachium of inferior colliculus	1	1
UBERON:0002900	transverse occipital sulcus	1	1
UBERON:0010019	spiracle	0	0
UBERON:0002346	neurectoderm	1	1
UBERON:0016496	tendon of palmaris longus	1	1
UBERON:0006973	protonephridium	0	1
UBERON:0000047	simple eye	1	1
UBERON:2105376	dorsal fin distal radial element 5	0	0
UBERON:0010936	thyropharyngeus muscle	1	1
UBERON:0035592	medial spiriform nucleus	0	0
UBERON:0000040	Leydig's organ	0	0
UBERON:3000877	intumescentia bilateralis inferior	0	1
UBERON:0001705	nail	1	1
UBERON:0002973	parahippocampal gyrus	1	1
UBERON:0005199	cervical mammary gland	0	1
UBERON:3010190	tibial protuberances	0	1
UBERON:2002283	melanophore spot	0	1
UBERON:0001917	endothelium of artery	1	1
UBERON:0004395	epiphysis of first metatarsal bone	1	1
UBERON:0035548	colic artery	0	1
UBERON:0019221	digit 1 or 5	1	1
UBERON:3010796	ramus supraotic	0	0
UBERON:3000776	glenoid foramen	0	1
UBERON:0006325	laryngeal intrinsic ligament	1	1
UBERON:0034835	stratum pyramidale of rostral CA2	1	1
UBERON:0010247	choroidal tapetum cellulosum	0	0
UBERON:0007236	8 cell stage	0	1
UBERON:0006662	musculo-phrenic vein	1	1
UBERON:0002544	digit	1	1
UBERON:0012252	endocervical epithelium	0	1
UBERON:0018371	ventral supracondylar tubercle	0	1
UBERON:0016413	medullary cavity of long bone	1	1
UBERON:0016411	intergluteal cleft	1	1
UBERON:0001340	dorsal artery of penis	1	1
UBERON:0008000	sesamoid bone of pes	1	1
UBERON:0013492	prevertebral cervical fascia	1	1
UBERON:0026246	sacral spinal cord white matter	0	1
UBERON:0003900	epaxial myotome region	0	1
UBERON:0001760	frontal sinus	1	1
UBERON:0005400	telencephalon arachnoid mater	0	1
UBERON:2001041	sclerotome somite 21	0	1
UBERON:0009708	dorsal pancreas	1	1
UBERON:2005174	ventral liver lobe	0	1
UBERON:0007175	inferior angle of scapula	1	1
UBERON:0013208	Grueneberg ganglion	0	0
UBERON:0009641	ansa lenticularis	1	1
UBERON:0010364	dermal skeleton	1	1
UBERON:0035313	posterior wall of laryngopharynx	1	1
UBERON:4200225	scapulohumeralis muscle	0	1
UBERON:0001370	gluteus maximus	1	1
UBERON:0016493	palmaris longus muscle	1	1
UBERON:0001986	endothelium	1	1
UBERON:0011955	left hepatic vein	1	1
UBERON:0025533	proprioceptive system	0	1
UBERON:0013216	udder	0	1
UBERON:4000171	scapular complex	0	1
UBERON:3010525	frontoparietal fenestra	0	1
UBERON:0015224	interventricular foramen intermedium	0	1
UBERON:0014444	pubic ramus	1	1
UBERON:0004984	mucosa of seminal vesicle	1	1
UBERON:0011653	diapophysis of neural arch	0	1
UBERON:0002745	ventral amygdalofugal projection	1	1
UBERON:0008994	equine glandular stomach	0	1
UBERON:3000057	canalis semicircularis anterior	0	1
UBERON:0007221	neonate stage	1	1
UBERON:2002053	bony plate	0	1
UBERON:3010797	m. ypsiloideus posterior	0	1
UBERON:0009757	ambergris	0	0
UBERON:0001327	coccygeus muscle	1	1
UBERON:0016934	marginal ridge of tooth	1	1
UBERON:0004326	middle phalanx of pedal digit 4	1	1
UBERON:0001042	chordate pharynx	1	1
UBERON:0015852	narwhal tusk	0	0
UBERON:0018277	calcareous egg tooth	0	0
UBERON:0001255	urinary bladder	1	1
UBERON:0007154	inferior epigastric vein	1	1
UBERON:0016885	epithelium of terminal part of digestive tract	1	1
UBERON:0002348	epicardium	1	1
UBERON:0011969	mesotarsal joint	1	1
UBERON:0013075	venom gland duct	0	1
UBERON:0003425	renal lymph node	0	1
UBERON:2001371	pancreatic system	0	1
UBERON:0011688	pre-enameloid	0	1
UBERON:0004270	lower leg connective tissue	1	1
UBERON:0012419	taenia coli	1	1
UBERON:0003217	neural lobe of neurohypophysis	1	1
UBERON:0002085	interatrial septum	1	1
UBERON:0002647	magnocellular part of medial dorsal nucleus	1	1
UBERON:0001077	transverse process of vertebra	1	1
UBERON:0011159	primary subdivision of cranial skeletal system	1	1
UBERON:0004177	hemopoietic organ	1	1
UBERON:2000629	caudal motor nucleus of abducens	0	1
UBERON:2001949	caudal-fin hook	0	0
UBERON:0001401	longissimus thoracis muscle	1	1
UBERON:0005252	lesser sac cavity	1	1
UBERON:0009978	epicondyle	1	1
UBERON:0007835	sacral spinal cord ventral commissure	0	1
UBERON:0015110	distal tarsal bone 3 pre-cartilage condensation	0	1
UBERON:0003336	serosa of duodenum	1	1
UBERON:0008611	scalene muscle	1	1
UBERON:0035142	preputial space of male	0	1
UBERON:0008346	duodenal epithelium	1	1
UBERON:0010156	sphenofrontal suture	1	1
UBERON:0009618	trunk paraxial mesoderm	1	1
UBERON:0012129	radial head of humerus	0	1
UBERON:0017157	exoccipital-atlas joint	0	1
UBERON:2105385	dorsal fin proximal radial element 8	0	0
UBERON:2001539	basipterygium cartilage	0	1
UBERON:0012615	umbilical smooth muscle	0	1
UBERON:0034963	lateral fornix of vagina	1	1
UBERON:0014890	right hemisphere of cerebellum	1	1
UBERON:0018335	lateral dorsal aorta canal	0	1
UBERON:0022243	posterior thalamic peduncle	1	1
UBERON:0007106	chorionic villus	1	1
UBERON:0001935	ventromedial nucleus of hypothalamus	1	1
UBERON:0010759	equine distal sesamoid	0	0
UBERON:3010583	basibranchial I	0	1
UBERON:0013645	gular gland	0	1
UBERON:0003460	arm bone	1	1
UBERON:0022320	dorsal cochlear nucleus pyramidal cell layer	0	1
UBERON:0018411	ligament of hip joint	1	1
UBERON:4200037	supinator process	0	1
UBERON:0014675	distal interphalangeal joint of pedal digit 5	1	1
UBERON:0004123	myocardial layer	1	1
UBERON:0011274	nail of manual digit 2	1	1
UBERON:0002649	dorsolateral fasciculus of medulla	1	1
UBERON:0002041	terminal bronchus	1	1
UBERON:0003906	cardiac jelly	1	1
UBERON:3010456	lower blastopore lip	0	1
UBERON:0002707	corticospinal tract	1	1
UBERON:0018279	hypoconid	0	1
UBERON:4200126	supraacetabular rim	0	1
UBERON:0003253	neck of rib	1	1
UBERON:0035261	posterior temporal artery	1	1
UBERON:0005258	upper arm mesenchyme	1	1
UBERON:0009089	inner medulla vasa recta descending limb	0	1
UBERON:0003579	shoulder connective tissue	1	1
UBERON:0035583	nucleus lentiformis thalamus	0	0
UBERON:0015703	rostrum of corpus callosum	1	1
UBERON:0011951	prostate luminal epithelium	1	1
UBERON:2001819	dorsal fin proximal radial bone 2	0	0
UBERON:0004449	cerebral artery	1	1
UBERON:0007168	long head of biceps brachii	1	1
UBERON:0006606	mandibular symphysis	1	1
UBERON:0014617	ventral nerve root of thoracic spinal cord	0	1
UBERON:0035001	posteromedial cortical amygdaloid nucleus	0	1
UBERON:2000499	dorsal arrector	0	1
UBERON:4300105	caudal vertebra 1	0	1
UBERON:0035526	superficial fibular nerve	1	1
UBERON:0011313	posterior subdivision of masseter	0	1
UBERON:0013527	pectoral flipper tubercle	0	1
UBERON:0002894	olfactory cortex	1	1
UBERON:0004269	upper arm connective tissue	1	1
UBERON:2001944	lateral ethmoid-autopalatine ligament	0	1
UBERON:2000284	subopercle	0	1
UBERON:0007828	girdle bone/zone	1	1
UBERON:0022318	olfactory cortex layer 2	0	1
UBERON:0018105	perifoveal part of retina	0	1
UBERON:0018691	ventral side of post-anal tail	0	0
UBERON:0007529	loose mesenchyme tissue	1	1
UBERON:0013509	lumbar vertebra cartilage element	1	1
UBERON:2005118	middle lateral line primordium	0	0
UBERON:3010424	right channel of ventral aorta	0	1
UBERON:2002223	pillar of the semicircular canal	0	1
UBERON:0006214	carpus pre-cartilage condensation	1	1
UBERON:0034723	fin taste bud	0	0
UBERON:0005838	fasciculus of brain	1	1
UBERON:0012375	subserosa	1	1
UBERON:2001040	epaxial region somite 24	0	1
UBERON:0004332	proximal phalanx of pedal digit 1	1	1
UBERON:0035222	posterior parietal artery	1	1
UBERON:0014860	copepodite stage	0	0
UBERON:0014525	limb of internal capsule of telencephalon	1	1
UBERON:0014393	sweat of axilla	1	1
UBERON:0007827	external nose	1	1
UBERON:0006203	conchal part of pinna	1	1
UBERON:0034714	epiphyseal tract	0	0
UBERON:0002358	peritoneum	1	1
UBERON:0034997	renal medulla loop of henle	1	1
UBERON:0014615	accessory nerve root	1	1
UBERON:0013758	cervical os	1	1
UBERON:0002982	inferior pulvinar nucleus	1	1
UBERON:0010277	mesocardium	1	1
UBERON:0006787	middle white layer of superior colliculus	1	1
UBERON:0009536	vascular element of left lung	1	1
UBERON:0007303	pharyngeal vasculature	1	1
UBERON:0034938	mucocartilage tissue	0	0
UBERON:0004294	glomerular capillary endothelium	0	1
UBERON:0003634	pedal digit 4	1	1
UBERON:0010681	pedal digit 2 phalanx cartilage element	1	1
UBERON:0018161	annular ligament of stapes	0	1
UBERON:0003351	pharyngeal epithelium	1	1
UBERON:0004443	proximal epiphysis of proximal phalanx of manual digit 5	1	1
UBERON:0004198	comma-shaped body	0	1
UBERON:0009951	main olfactory bulb	0	1
UBERON:0010911	ossicle	1	1
UBERON:0006329	superior pharyngeal constrictor	1	1
UBERON:0001238	lamina propria of small intestine	1	1
UBERON:0001181	inferior recess of lesser sac	1	1
UBERON:0002597	principal sensory nucleus of trigeminal nerve	1	1
UBERON:0008268	right supracardinal vein	1	1
UBERON:0002025	stratum basale of epidermis	1	1
UBERON:0015034	pedal digit 4 phalanx endochondral element	1	1
UBERON:0003027	cingulate cortex	1	1
UBERON:0015838	molar dental pulp	0	1
UBERON:0034828	stratum lacunosum-moleculare of rostral CA1	1	1
UBERON:0026725	angular sulcus	1	1
UBERON:2100947	dorsal fin proximal radial element	0	0
UBERON:4200139	palatoquadrate element	0	1
UBERON:0006904	head mesenchyme from mesoderm	1	1
UBERON:0001156	ascending colon	1	1
UBERON:0010292	episcleral layer of eyeball	1	1
UBERON:2001911	pharyngobranchial 2 element	0	1
UBERON:0012326	gubernacular bulb	0	1
UBERON:3010082	M. pulmonum proprius	0	1
UBERON:3000896	foveal depression	0	1
UBERON:4200010	ventral humeral ridge	0	1
UBERON:0009654	alveolar artery	1	1
UBERON:0001317	internal iliac vein	1	1
UBERON:0003236	epithelium of lower jaw	1	1
UBERON:0035174	right ear	1	1
UBERON:0018243	thymic artery	1	1
UBERON:0014794	pectoral appendage muscle	1	1
UBERON:2000677	segmental intercostal artery	0	1
UBERON:0004067	lateral nasal prominence	1	1
UBERON:0014784	transverse cloacal muscle	0	1
UBERON:0005386	olfactory segment of nasal mucosa	1	1
UBERON:0003107	Meckel's cartilage	1	1
UBERON:0018542	mandibular symphyseal region	0	1
UBERON:0008446	flexor pollicis longus muscle	1	1
UBERON:0014706	primitive renal collecting duct system	1	1
UBERON:2002038	basioccipital-exoccipital joint	0	1
UBERON:4200242	median postrostral bone	0	1
UBERON:0001844	cochlea	1	1
UBERON:0010524	fibularis tertius	1	1
UBERON:0011939	vibrissa outer root sheath	0	1
UBERON:2002097	sensory canal pore series	0	1
UBERON:0006285	pubic pre-cartilage condensation	1	1
UBERON:0013069	popliteal area	1	1
UBERON:0010959	craniocervical muscle	1	1
UBERON:2000120	lateral line ganglion	0	0
UBERON:0000105	life cycle stage	1	1
UBERON:0004677	spinal cord gray commissure	1	1
UBERON:0012478	cloacal gland	0	1
UBERON:0001637	artery	1	1
UBERON:3010205	postminimus	0	1
UBERON:0013139	ligament of liver	1	1
UBERON:0034804	stratum radiatum of caudal CA2	1	1
UBERON:0010026	ventral part of pharyngeal pouch 3	1	1
UBERON:2001235	hypobranchial 3 bone	0	1
UBERON:3010163	metacarpal fold	0	1
UBERON:2001826	urohyal median process	0	1
UBERON:0004017	periocular mesenchyme	0	1
UBERON:2001388	epithelial mesenchymal boundary of regenerating fin/limb	0	1
UBERON:0009590	mesenchyme of interdigital region between pedal digits 1 and 2	1	1
UBERON:0010527	cavity of bone organ	1	1
UBERON:3000998	suprarostral cartilage	0	1
UBERON:0006104	Brodmann (1909) area 36	1	1
UBERON:2000342	dorsal inclinator	0	0
UBERON:0006307	urogenital membrane	1	1
UBERON:0000317	colonic mucosa	1	1
UBERON:0003838	abdominal segment connective tissue	1	1
UBERON:0005008	mucosa of minor calyx	1	1
UBERON:2001866	basibranchial 5 cartilage	0	1
UBERON:3000523	pterygoid process of palatoquadrate	0	1
UBERON:0008311	penile bulb artery	1	1
UBERON:0002618	root of trochlear nerve	1	1
UBERON:0015828	cerebellum ventricular layer	1	1
UBERON:0008438	webbed interdigital region between manual digits	0	1
UBERON:4300018	ventral marginal cartilage	0	0
UBERON:0006681	interthalamic adhesion	1	1
UBERON:0006915	stratified squamous epithelium	1	1
UBERON:0000956	cerebral cortex	1	1
UBERON:0034972	jugular body	1	1
UBERON:5012138	pedal digit 8 plus metapodial segment	0	1
UBERON:3010562	suboccular foramen	0	1
UBERON:0014711	carapacial ridge mesenchyme	0	0
UBERON:0009126	nodosal placode	1	1
UBERON:0013241	embryonic urethral groove	1	1
UBERON:0001710	lower jaw region	1	1
